,Unnamed: 0,Average_Temperature,Precipitation,Humidity,Wind_Speed,Soil_Type,Soil_pH,Soil_Nitrogen,Soil_Potassium,Soil_Calcium,Soil_Moisture,Variety,Fertilizer_Type,Fertilizer_Quantity,Irrigation_Type,Irrigation_Frequency,Location,Yield,Quantity,Cost_of_Production,Market_Price
96,96,30.22732829381994,183.51154770420544,66.61458627210526,25.80312091099816,Sandy,8.30102441933485,40.750981717175584,20.41885396632731,29.56726361052429,65.28814449850677,Sona Masoori,Organic,61.56052424321645,Flood,3.0,West India,2379.462693511892,Grade A,3177.0851227690373,54.98144598329311
97,97,30.071103373048867,84.46397424032597,65.59314786432763,6.588387379779732,Clay,6.22383998167573,30.020027665246005,19.0450836104907,22.997175740572317,65.28814449850677,brown,Chemical,68.46489670673976,Drip,5.0,North India,1910.023786741743,Grade C,3239.68047868247,67.35617454535023
98,98,25.25419126744095,88.45780376173416,76.17720415313741,6.713164991928611,Clay,6.687321582417077,36.281480576670354,44.76693696673298,25.721299146659188,74.77796925650048,ponni,Organic,40.10382588000406,Flood,2.0,North India,1927.474509598413,Grade B,3370.647504955698,62.16837539736183
99,99,26.078914269933044,58.173723253295776,70.5037577750019,22.883817493282365,Clay,5.520262368055487,32.17156923049746,19.83001255985667,22.997175740572317,68.94376377749062,Basmati,Organic,53.03543870664261,Sprinkler,2.0,South India,2592.124196663918,Grade A,3319.89434545756,54.98144598329311
100,100,25.314291856867342,83.78701261443291,61.73528029690189,18.630979098701424,Clay,8.30102441933485,38.13262147415752,30.638319929000847,21.26500493725492,73.53216419638392,ponni,Organic,65.6210891074651,Drip,5.0,West India,1778.143640448911,Grade A,2737.7340178347804,54.98144598329311
101,101,26.603920787551207,250.0,79.91467217811564,6.089830700571513,Clay,5.8943373428618,26.049650992114287,19.43165498018165,27.50980334281887,56.2492068889922,ponni,Chemical,40.0,Drip,2.0,South India,1400.0,Grade B,2000.0,58.40489516209041
102,102,28.1202185686676,249.4987468671679,79.30266672082021,20.034806500916037,Sandy,5.885630232106257,29.867544996245105,20.326302395115118,23.592714608801813,71.69569861066697,brown,Chemical,40.12531328320802,Drip,2.0,South India,1402.5062656641603,Grade C,2003.508771929825,44.4521318729731
103,103,33.469019160658945,248.99749373433585,75.04504033736445,17.037630195940398,Sandy,6.196594354003846,26.586281698595872,30.980267959687907,16.02872045054358,63.15738822581819,Basmati,Chemical,40.25062656641604,Drip,2.0,North India,1405.0125313283208,Grade B,2007.017543859649,69.63114831066412
104,104,34.930811909474954,248.49624060150376,88.76510507487438,7.424415746040802,Sandy,6.144137070228222,35.82997696453026,20.20963149213226,21.79247709934699,70.78817313057766,Basmati,Chemical,40.37593984962406,Drip,4.0,East India,1407.5187969924812,Grade B,2010.5263157894735,58.79377983196669
105,105,29.68294313327533,247.99498746867167,63.82296566131234,8.576559076750323,Clay,6.802321140956436,36.51636792771156,34.491544632501544,23.58418494370714,63.567096983332775,brown,Organic,40.50125313283208,Drip,4.0,West India,1410.0250626566417,Grade B,2014.0350877192984,49.21318794735858
106,106,27.154348298632737,247.4937343358396,69.48858531002823,7.404954556470087,Loam,5.898115000938686,35.21393477336919,15.045668574831314,24.84810948471035,53.86403168040043,ponni,Chemical,40.6265664160401,Flood,3.0,East India,1412.531328320802,Grade C,2017.5438596491229,68.10560357494725
107,107,32.528642134944434,246.99248120300751,73.7179869729673,6.796192439133222,Loam,6.435601667004095,27.62396052227576,23.022637988694516,15.514540533810134,73.02242816511,Jasmine,Chemical,40.75187969924812,Flood,5.0,East India,1415.0375939849623,Grade C,2021.0526315789475,62.45330656993039
108,108,33.54466221135563,246.49122807017545,67.01522931754054,16.016650599231603,Loam,6.399494367826001,25.21664065085641,17.460069497493457,19.38550628852605,75.51829511410682,Basmati,Organic,40.87719298245614,Sprinkler,4.0,North India,1417.5438596491229,Grade A,2024.561403508772,44.41318768472512
109,109,25.80658004856463,245.98997493734333,64.90315450028943,5.111016967379099,Silt,5.890638827281627,31.89582326941599,30.474837349372866,28.13295870354128,77.69272854334812,Jasmine,Chemical,41.00250626566416,Flood,4.0,East India,1420.0501253132832,Grade B,2028.0701754385964,55.903659935956426
110,110,26.26406520140148,245.48872180451127,86.26033637121117,21.60673321803145,Clay,6.7045889643666445,31.368123312503272,28.27066726732943,16.595143634532572,59.825345390462346,ponni,Chemical,41.12781954887218,Drip,5.0,East India,1422.5563909774437,Grade A,2031.578947368421,67.60490026802404
111,111,31.910508539026743,244.9874686716792,70.17356038454399,10.592317728278893,Sandy,5.786333309962062,37.08617774692402,15.761437829676462,24.63525739383084,67.78305145792841,Jasmine,Organic,41.2531328320802,Flood,3.0,West India,1425.062656641604,Grade C,2035.0877192982457,47.1533015180793
112,112,31.88280305950498,244.48621553884712,84.66920854693879,13.128909752276128,Sandy,6.792217538034853,30.007655923888294,16.479941135812858,20.52075673799527,64.3021605703436,Jasmine,Organic,41.37844611528822,Drip,5.0,North India,1427.5689223057643,Grade A,2038.59649122807,65.53031346780064
113,113,29.09706810872696,243.98496240601503,71.70241195352784,14.487058242694616,Clay,6.181462880723403,35.7254865492784,33.521562190079464,21.313615925647326,60.58553261710284,Sona Masoori,Organic,41.50375939849624,Flood,4.0,West India,1430.0751879699249,Grade A,2042.1052631578948,61.408834977273386
114,114,29.820000267582905,243.4837092731829,68.5176668919426,15.33176717697974,Clay,5.785359327888049,34.7140734114416,34.751187261192555,17.829219805606577,77.44403373113988,Basmati,Chemical,41.62907268170426,Drip,5.0,North India,1432.5814536340852,Grade A,2045.6140350877192,54.82168330894922
115,115,26.17449019050038,242.98245614035088,61.68469799443993,6.632962278284882,Clay,6.342099555494263,32.551812376099264,17.973161548854996,22.32302420994764,53.17400243011989,Basmati,Organic,41.75438596491228,Sprinkler,6.0,Central India,1435.0877192982457,Grade C,2049.122807017544,55.70457962944021
116,116,33.692841837236614,242.4812030075188,79.16416710871863,22.597550414619864,Loam,7.122127008094104,30.586155749252107,25.88414924924974,29.543506254390728,75.36217844572059,Sona Masoori,Organic,41.8796992481203,Sprinkler,6.0,West India,1437.593984962406,Grade C,2052.6315789473683,42.08931505149957
117,117,30.538230078529764,241.9799498746867,63.422668636561305,20.009541776452597,Clay,7.331498907027962,37.07992884162119,26.45538519126832,17.692949697609418,76.83532827458508,Basmati,Chemical,42.00501253132832,Drip,3.0,North India,1440.1002506265663,Grade C,2056.1403508771928,65.07762929937772
118,118,33.03355616739735,241.47869674185463,83.57044010231353,10.166774679075516,Loam,6.27964547384257,32.39741249365528,21.14289381592993,19.994661050036168,74.88414076388253,Basmati,Chemical,42.13032581453634,Flood,3.0,East India,1442.6065162907269,Grade C,2059.6491228070176,50.86195217211126
119,119,32.26964176015912,240.97744360902252,87.22458115955921,20.06996953886533,Sandy,5.817644200657488,35.66401418045103,32.732144763528176,27.024924848020728,63.55729045288123,Basmati,Chemical,42.25563909774437,Drip,6.0,East India,1445.1127819548872,Grade C,2063.157894736842,44.00877872585388
120,120,31.873244167505668,240.47619047619045,86.64637548076242,7.412377591390847,Loam,6.708806798326398,40.21236900605217,18.962176824481915,19.683949281623946,57.426034563690095,brown,Organic,42.38095238095238,Drip,3.0,Central India,1447.6190476190477,Grade B,2066.6666666666665,42.32294454810955
121,121,26.42062058371656,239.9749373433584,74.04064822196744,6.443911148797625,Loam,6.489521846756067,29.481993439392777,33.07618605382753,17.423392008363773,60.57592558870231,Basmati,Organic,42.5062656641604,Sprinkler,5.0,South India,1450.125313283208,Grade A,2070.1754385964914,63.03563796954981
122,122,31.418301104343964,239.4736842105263,86.51951477752286,18.465325944888207,Clay,7.004959260904657,38.08844170126409,22.43685500261995,27.860634353485395,77.86273170891198,Jasmine,Organic,42.63157894736842,Flood,3.0,Central India,1452.6315789473683,Grade C,2073.684210526316,48.01248901976579
123,123,29.482457057972184,238.97243107769424,73.81832041219825,17.514947898737603,Silt,6.236818280336028,33.39935924923496,26.072422360573796,26.9445426799793,54.07422867840574,ponni,Chemical,42.75689223057644,Drip,6.0,Central India,1455.1378446115289,Grade A,2077.1929824561403,44.10986646533476
124,124,31.98749518369552,238.47117794486212,71.8763290321883,12.201940684805784,Clay,6.8628737216769045,37.33040230139045,31.408708122476654,20.159838845205424,50.67625051824151,Sona Masoori,Organic,42.88220551378446,Drip,3.0,South India,1457.6441102756892,Grade A,2080.7017543859647,59.478180017619245
125,125,33.85251164258571,237.9699248120301,82.66078992033044,15.540278092731825,Loam,6.171208129325837,27.60105035896614,21.826485463413903,24.54022360110599,65.0039269879588,ponni,Organic,43.00751879699248,Sprinkler,4.0,Central India,1460.1503759398497,Grade B,2084.2105263157896,62.12940834911517
126,126,31.699618959481874,237.468671679198,67.28236151004266,20.016322441771376,Loam,5.84582698017736,42.55106343677154,30.422113384662023,16.76759741637476,57.88354582179564,Sona Masoori,Chemical,43.1328320802005,Flood,4.0,East India,1462.65664160401,Grade A,2087.719298245614,61.858555756679735
127,127,28.759606467570787,236.9674185463659,71.04797447553523,15.28204125365002,Sandy,5.72214016757194,37.035393388910215,22.084121961249014,17.724473249159587,58.79025753905562,Sona Masoori,Organic,43.25814536340853,Drip,3.0,Central India,1465.1629072681703,Grade B,2091.2280701754385,67.77921481358902
128,128,31.68026084908255,236.46616541353384,80.07962044394898,12.801955132464906,Sandy,6.17506104539308,36.33919177705141,18.501172206996063,28.540853597743144,72.22458880175323,ponni,Chemical,43.38345864661654,Flood,3.0,North India,1467.6691729323309,Grade C,2094.736842105264,48.1540163325278
129,129,28.336728050579083,235.96491228070172,61.27321462582984,6.918863313130137,Loam,6.490159765683253,44.49340841997267,28.9246074207783,28.21188017085657,54.76254962779,brown,Chemical,43.50877192982456,Flood,2.0,West India,1470.1754385964912,Grade C,2098.245614035088,43.09984167545037
130,130,31.251307154114176,235.4636591478697,87.4023894295378,12.62632536721181,Sandy,6.430411487265757,29.330672558986947,17.97648689673376,18.81837599193625,52.59930106690736,Basmati,Organic,43.63408521303258,Drip,6.0,Central India,1472.6817042606517,Grade C,2101.754385964912,62.330446897891605
131,131,25.903139182384084,234.9624060150376,80.0749188569745,11.330514588327532,Sandy,6.232572838470052,31.958586264390497,27.320234519653315,22.098564243110257,77.51547609281394,brown,Organic,43.7593984962406,Sprinkler,2.0,North India,1475.187969924812,Grade B,2105.2631578947367,55.66145818940143
132,132,34.52235068689154,234.4611528822055,85.40753971490786,5.670211182815392,Silt,6.087925344758418,27.04216713833036,32.449870373062296,29.34566325444565,63.41249857279823,Jasmine,Chemical,43.88471177944862,Flood,2.0,West India,1477.6942355889723,Grade A,2108.771929824561,45.80956516125496
133,133,31.686795024736035,233.95989974937345,81.2895868106646,17.119133250773288,Clay,6.287361287667244,26.26749837990479,21.20050235451034,28.99637723143315,54.59617262048259,Basmati,Organic,44.01002506265664,Drip,3.0,West India,1480.2005012531329,Grade B,2112.280701754386,54.356569419841854
134,134,26.477070054173478,233.45864661654133,78.10172124992057,13.911203368953704,Silt,7.274153393460368,42.10382404924738,19.743397890089653,28.45321086117061,58.84197979369905,brown,Chemical,44.13533834586466,Drip,3.0,Central India,1482.7067669172932,Grade C,2115.7894736842104,69.553007509326
135,135,30.611518767244043,232.95739348370927,80.60678120811843,23.746471902388503,Sandy,6.024987210082969,26.050675238779984,28.728911700833294,21.655944241537306,79.71133909741141,Basmati,Organic,44.26065162907268,Drip,2.0,South India,1485.2130325814535,Grade A,2119.2982456140357,59.60503282927124
136,136,29.272720244316456,232.4561403508772,67.07598757592221,13.83022997512808,Sandy,5.508333302871565,28.111159317778377,16.712117397942034,25.34974364947909,53.07050498503676,ponni,Chemical,44.3859649122807,Drip,2.0,South India,1487.719298245614,Grade C,2122.80701754386,45.20763942049612
137,137,26.18577232417939,231.95488721804512,89.20101278918023,24.09462383085671,Silt,7.067820043624272,26.08072877010059,21.20851325271744,27.89170481000677,73.15492992307102,Sona Masoori,Chemical,44.51127819548872,Flood,3.0,Central India,1490.2255639097743,Grade A,2126.315789473684,41.66355076626479
138,138,29.423314026535717,231.45363408521305,71.26804033027203,9.431417710749855,Sandy,6.378336048254625,32.98591458940813,25.64745524834449,21.029484061971537,69.06239978324518,Jasmine,Organic,44.63659147869674,Drip,4.0,East India,1492.7318295739349,Grade A,2129.8245614035086,44.3433652774759
139,139,26.87410524052246,230.9523809523809,67.38669087707288,17.789675887975143,Silt,7.151404104316426,37.82779417667288,29.130721683930084,15.74163275394584,63.08463742071457,brown,Organic,44.76190476190476,Sprinkler,6.0,North India,1495.2380952380952,Grade A,2133.333333333333,46.771436903174965
140,140,26.10072411922336,230.45112781954887,80.03134782021687,8.365146941284635,Silt,6.322322780398703,39.59390838991997,28.268932276398807,25.0297502432767,71.50446231562944,Jasmine,Organic,44.88721804511278,Drip,4.0,Central India,1497.7443609022555,Grade A,2136.842105263158,63.78337623293808
141,141,31.904179436378616,229.9498746867168,74.36443242195328,16.477646073864282,Clay,6.519692412050269,44.53738490122539,34.55912895556731,29.505067854958572,52.39695159065963,Jasmine,Chemical,45.0125313283208,Drip,4.0,South India,1500.250626566416,Grade A,2140.3508771929824,52.69436006551376
142,142,33.92268856570428,229.4486215538847,89.58270904232083,5.748526713978248,Sandy,7.208053843633487,29.71522467415565,23.841868986658444,15.433129651648484,62.27199542816194,Basmati,Organic,45.13784461152882,Drip,5.0,South India,1502.7568922305763,Grade C,2143.8596491228072,55.26641825839153
143,143,34.92857026362043,228.94736842105263,82.34209030684896,20.3442518564588,Loam,6.768446014035114,39.0341006492715,30.223445064182396,26.548901294713225,65.56140532574823,Sona Masoori,Organic,45.26315789473684,Drip,4.0,Central India,1505.2631578947369,Grade C,2147.368421052632,46.54741712457461
144,144,25.07361610577269,228.4461152882205,63.3576451922207,5.650727270974636,Loam,7.269000095600257,35.694765594576765,16.477633382898247,21.236229840308606,51.77010885892526,Basmati,Organic,45.38847117794487,Drip,2.0,South India,1507.7694235588972,Grade C,2150.877192982456,55.92080118242136
145,145,31.67958973887294,227.94486215538845,87.26907862765721,23.60818527465924,Loam,5.9749436564667295,36.04656324438837,23.008888821918703,26.96600052794212,54.98899238967586,ponni,Organic,45.51378446115288,Flood,4.0,South India,1510.2756892230575,Grade A,2154.3859649122805,59.46243638776319
146,146,25.515440007907834,227.4436090225564,87.48324182471629,21.33225779636616,Silt,5.872325595570237,31.863279085151905,19.6471466030539,23.9568659836584,71.00083631733912,Jasmine,Chemical,45.6390977443609,Drip,5.0,Central India,1512.781954887218,Grade B,2157.894736842105,60.72227764161286
147,147,29.567979522479632,226.9423558897243,69.56417639405109,6.566061833315954,Loam,6.560487151870003,35.72317171295321,31.118381867241222,16.64599281185423,65.47985653330012,Jasmine,Chemical,45.764411027568926,Flood,4.0,East India,1515.2882205513783,Grade A,2161.40350877193,57.40826929670358
148,148,27.809070706497742,226.44110275689223,78.98007077314278,17.376311323799136,Sandy,5.559658673075798,34.56283393425828,24.90606431456392,25.429430241604607,72.60017559586244,Sona Masoori,Organic,45.88972431077694,Sprinkler,6.0,North India,1517.7944862155389,Grade A,2164.9122807017543,57.51383652846756
149,149,32.03865629773769,225.93984962406012,89.03220878166002,24.66342503545868,Sandy,6.333523075660619,25.947326912528304,33.22117466420264,22.6069044873722,59.79177645030966,Sona Masoori,Organic,46.01503759398496,Drip,6.0,East India,1520.3007518796992,Grade B,2168.4210526315787,66.78382930007751
150,150,34.508525522692445,225.43859649122803,84.2474942775473,13.218576893439094,Silt,7.149307441745336,35.633897765894375,32.95960833349159,15.455970490837442,75.1825819652107,Jasmine,Chemical,46.14035087719298,Flood,5.0,Central India,1522.8070175438595,Grade A,2171.929824561404,43.639491884942586
151,151,26.162514316303223,224.937343358396,76.69180511976761,18.491899165523,Silt,7.21493584981461,31.3572060673024,29.4027737998301,26.170637781020535,55.811364881361285,brown,Organic,46.265664160401,Flood,3.0,Central India,1525.31328320802,Grade A,2175.438596491228,69.02840840320923
152,152,27.654832916391896,224.4360902255639,64.70351388061086,13.607385777028536,Loam,7.329347191394741,32.34317030063353,16.891200678640516,21.34709356005471,58.16319209447532,brown,Organic,46.39097744360903,Drip,6.0,West India,1527.8195488721803,Grade A,2178.9473684210525,45.66230348782727
153,153,34.34618987643949,223.9348370927318,87.41378836446654,15.65258172438246,Silt,5.727791930493158,34.70832186818019,27.39334441651927,17.555137640623972,72.64418514314622,brown,Chemical,46.51629072681704,Drip,4.0,West India,1530.3258145363409,Grade B,2182.4561403508774,41.59715792981743
154,154,25.39074193573176,223.43358395989972,60.74993851768131,8.758457130527084,Clay,6.531630669747494,36.38481289759086,26.1153894491383,26.954128382185942,58.76373872562056,Basmati,Chemical,46.64160401002506,Sprinkler,4.0,East India,1532.8320802005012,Grade A,2185.964912280702,59.71178434106647
155,155,30.15991310606488,222.9323308270677,87.84737944109042,8.62516985884515,Silt,7.102722632633023,37.65567905439488,24.407151234962395,28.689222481897865,65.68018689470631,Jasmine,Chemical,46.766917293233085,Sprinkler,5.0,Central India,1535.3383458646615,Grade B,2189.4736842105262,54.981421625206536
156,156,31.93525300544732,222.4310776942356,76.60339078759797,15.372283424727687,Clay,7.157306303734585,39.20247690861695,20.370184417898315,24.49282679158844,74.93502243846353,Jasmine,Organic,46.8922305764411,Drip,2.0,West India,1537.844611528822,Grade A,2192.9824561403507,60.09297692233417
157,157,25.59183618217131,221.9298245614035,66.0203309652574,16.278444735060713,Loam,5.943698062652892,44.29317902273214,29.122309582247244,22.483313059458983,74.25924505897397,Basmati,Organic,47.01754385964912,Drip,2.0,Central India,1540.3508771929824,Grade A,2196.491228070176,57.39360078458661
158,158,27.98877192301109,221.42857142857144,75.0078143616931,15.126837842113083,Sandy,6.4548490687995255,25.81344963193377,24.16041634229587,20.177348542234757,60.56903258569467,Sona Masoori,Chemical,47.14285714285714,Flood,5.0,West India,1542.857142857143,Grade B,2200.0,48.32219256879306
159,159,31.747998184602224,220.92731829573933,64.61304612508167,12.345627085916206,Clay,6.569925812415142,31.24867502320461,33.81227425092552,27.751611989399613,73.14179371087192,Jasmine,Organic,47.26817042606516,Sprinkler,5.0,South India,1545.3634085213032,Grade A,2203.5087719298244,46.19604444782917
160,160,32.85481036885237,220.4260651629073,82.9711821378288,18.880037471286588,Silt,6.487376679514686,33.64739917105355,29.46046990007669,24.893050290085807,50.66248667364896,Sona Masoori,Organic,47.393483709273184,Drip,5.0,South India,1547.8696741854635,Grade C,2207.0175438596493,49.266386643575416
161,161,26.04250584350605,219.9248120300752,75.05971499011949,18.557804202603883,Clay,6.656032756051071,36.31551850624511,33.27408963504519,27.41031355665409,62.754113889397175,brown,Organic,47.5187969924812,Sprinkler,2.0,West India,1550.375939849624,Grade A,2210.5263157894738,51.8928635949831
162,162,31.820727576806465,219.4235588972431,87.44594057777446,22.418126502140726,Clay,6.049831687196113,33.24938770677973,17.422845678759874,18.587232026432726,73.04796115685677,Sona Masoori,Chemical,47.64411027568922,Drip,2.0,Central India,1552.8822055137844,Grade A,2214.035087719298,42.91228715029759
163,163,29.60273691822885,218.92230576441105,65.91744190300427,23.16666859207573,Silt,7.070703527183916,33.76015088018251,15.751849063809535,21.0768601484826,59.80379764965215,Basmati,Organic,47.769423558897245,Flood,2.0,East India,1555.388471177945,Grade B,2217.5438596491226,55.91853225403168
164,164,33.94855313569451,218.42105263157893,65.20680070285192,13.57599785238381,Sandy,6.528447860912021,41.39289840750936,29.763839460748542,23.258969099678573,51.12736093519863,Basmati,Chemical,47.89473684210526,Flood,4.0,Central India,1557.8947368421052,Grade B,2221.0526315789475,44.77159496699126
165,165,30.50018157963678,217.91979949874687,64.42051459366215,8.126108370174856,Loam,6.386997752510231,33.32199779870575,16.459419456848256,18.510426019845397,79.96899638903321,brown,Organic,48.02005012531328,Drip,6.0,North India,1560.4010025062655,Grade B,2224.561403508772,54.12140999818133
166,166,26.34534123804679,217.4185463659148,69.04377227293826,14.194973916890207,Clay,6.009610044050516,34.639852273592275,30.53996958014833,27.58013213136047,51.22998664947715,Jasmine,Chemical,48.145363408521305,Sprinkler,6.0,North India,1562.907268170426,Grade C,2228.0701754385964,55.6977029215508
167,167,31.23416210525676,216.9172932330827,74.86319724674259,11.349274575260257,Sandy,6.682089538684408,37.85438135042996,33.63537157152072,16.39708751154378,67.43417508825527,Sona Masoori,Organic,48.27067669172932,Flood,3.0,West India,1565.4135338345864,Grade A,2231.578947368421,58.485288734870856
168,168,31.00483874581436,216.41604010025063,60.64630857871497,7.73240195423976,Silt,6.710237009832968,42.04662691689241,31.158928821699988,21.780437505435728,69.13904135564358,brown,Organic,48.39598997493734,Drip,4.0,South India,1567.919799498747,Grade A,2235.0877192982457,40.20265242550076
169,169,32.191610253092385,215.9147869674185,78.0057479350686,11.041379894289689,Loam,6.2682112133585735,35.138393500108194,28.954963197084187,19.140013130642267,52.99010873703307,ponni,Organic,48.521303258145366,Flood,5.0,West India,1570.4260651629072,Grade A,2238.59649122807,64.48338133725782
170,170,31.13401305856604,215.41353383458645,66.01774372084728,10.91312630166282,Sandy,5.97911931147172,39.2108004172174,32.15496856023049,19.8072535830044,70.34061999498701,brown,Chemical,48.64661654135338,Drip,3.0,North India,1572.9323308270675,Grade A,2242.1052631578946,58.663924284583175
171,171,33.616147144745625,214.9122807017544,63.87720712512028,10.43873647885462,Clay,7.390991342372688,37.76619372068317,21.573062172001347,27.019664025295068,70.38744577371733,brown,Chemical,48.77192982456141,Drip,4.0,West India,1575.438596491228,Grade A,2245.6140350877195,68.46692413747294
172,172,34.41327468926039,214.4110275689223,73.49609536829068,9.826918578647293,Silt,6.580066427470444,38.24963021279646,21.506430209689725,29.69904685543689,62.438271710982015,ponni,Chemical,48.89724310776943,Drip,6.0,South India,1577.9448621553884,Grade A,2249.122807017544,57.9420937846336
173,173,32.48652236262685,213.9097744360902,63.94009724567776,24.859090234431417,Silt,7.245825474434466,33.00770006289099,34.65390005638787,22.99931411778796,70.24610112357824,ponni,Chemical,49.02255639097744,Drip,6.0,North India,1580.451127819549,Grade B,2252.6315789473683,69.94752978509717
174,174,31.743879986373603,213.4085213032581,85.50869520352033,22.476615388366984,Clay,6.128933230155677,27.527870716164397,20.457121120528527,28.158466067080827,75.05005166669072,Jasmine,Chemical,49.147869674185465,Flood,4.0,North India,1582.9573934837092,Grade A,2256.1403508771928,59.86217562901896
175,175,33.15547639481177,212.90726817042605,64.42150765071219,8.268920151497657,Silt,5.7437307915369535,33.06138752553153,16.766375017305993,18.0019820933568,69.89834829743191,Sona Masoori,Organic,49.27318295739349,Drip,2.0,East India,1585.4636591478695,Grade A,2259.6491228070176,57.73598638688963
176,176,25.124885000813517,212.406015037594,85.55203558307903,9.896184947469326,Loam,6.788195742197307,40.82865020945701,18.21647011579763,19.78246133993601,53.97472998529087,ponni,Organic,49.3984962406015,Sprinkler,4.0,North India,1587.96992481203,Grade B,2263.157894736842,63.66670322771223
177,177,26.51422292706472,211.9047619047619,77.98732311802168,10.619203452518448,Loam,7.446782782323259,34.9791458990367,29.961181048108543,29.844591522354477,62.144035959048765,brown,Chemical,49.523809523809526,Flood,5.0,East India,1590.4761904761904,Grade A,2266.6666666666665,45.55787546646149
178,178,29.15683752251487,211.4035087719298,76.83060863650462,8.911828231765435,Silt,7.028766791521691,30.144303777151325,31.0398989961577,27.784868276965085,75.06681819112684,Jasmine,Chemical,49.64912280701754,Sprinkler,6.0,South India,1592.982456140351,Grade C,2270.1754385964914,48.37830018151305
179,179,32.95166927717355,210.90225563909772,82.5016935277996,20.47021648260476,Silt,5.651894584398762,44.49123223999479,27.606830103363823,19.80568410458556,78.66633977069016,ponni,Chemical,49.77443609022557,Drip,4.0,South India,1595.4887218045112,Grade B,2273.684210526316,53.43434284748125
180,180,31.701173853725383,210.40100250626568,89.06967761162434,9.95068807892402,Loam,6.631362506291499,35.14064162004614,18.363735987520165,28.30946409605422,78.10035669313407,Sona Masoori,Chemical,49.89974937343358,Flood,5.0,Central India,1597.9949874686718,Grade C,2277.1929824561403,48.31676784049678
181,181,29.630990513794405,209.8997493734336,60.211902714925536,9.21119643523548,Clay,5.863393558245547,37.18358932117703,28.640333815369928,16.58289534888319,57.40452063792389,Basmati,Chemical,50.0250626566416,Sprinkler,6.0,West India,1600.501253132832,Grade A,2280.7017543859647,65.04903362924976
182,182,26.402300202516845,209.3984962406015,65.67863151663967,10.682651620725412,Loam,5.777340427139443,36.43614894937558,22.877561315464938,19.322883145565207,64.85790802669685,ponni,Chemical,50.15037593984962,Drip,3.0,West India,1603.0075187969924,Grade A,2284.2105263157896,45.70686145872306
183,183,34.53163437695798,208.8972431077694,86.72713445926321,12.19013592537867,Clay,6.727860678695884,25.928731262070144,34.557628510362115,27.95628758991524,53.21177171937364,ponni,Organic,50.27568922305764,Flood,5.0,East India,1605.513784461153,Grade A,2287.719298245614,43.87286837490114
184,184,29.468323827684223,208.3959899749373,67.32384886762264,17.011049719656,Sandy,5.555050294151525,40.05248823937586,20.960979066681613,18.473153298817067,66.09429303802435,Sona Masoori,Chemical,50.40100250626566,Flood,5.0,Central India,1608.0200501253132,Grade A,2291.2280701754385,51.5293894686168
185,185,26.36361956705722,207.8947368421053,77.01499586206899,14.042055739130737,Clay,6.118440990739986,32.36224131945051,17.15555080743691,27.293168261502,64.02851921796312,ponni,Chemical,50.526315789473685,Sprinkler,2.0,West India,1610.5263157894738,Grade A,2294.736842105264,60.64053377025225
186,186,26.289770351351585,207.3934837092732,84.30761964754382,12.283291417847169,Loam,5.807665813885391,32.281860939536344,27.478746413373827,22.688878577960008,53.41259672137346,Basmati,Organic,50.6516290726817,Flood,4.0,West India,1613.032581453634,Grade B,2298.245614035088,63.01331059701184
187,187,25.997554470270828,206.8922305764411,79.43052417573176,9.737567770432474,Loam,5.990747690760927,43.92393307583959,31.255105350756036,24.57132455086629,63.08060653554792,brown,Chemical,50.77694235588972,Sprinkler,6.0,West India,1615.5388471177944,Grade C,2301.754385964912,68.53945853806485
188,188,30.57298780344088,206.39097744360905,76.49682356548357,24.28580573892188,Clay,6.418683026038991,28.93283723930417,24.849725265434486,18.6364734962012,71.86850932046059,Sona Masoori,Organic,50.90225563909775,Drip,3.0,West India,1618.045112781955,Grade C,2305.2631578947367,62.64762156880845
189,189,30.906774856829927,205.88972431077693,66.05377896002767,5.32690599321243,Sandy,6.774295107999474,33.5429465420147,21.83117952585713,24.975433104289333,71.7519103660189,Sona Masoori,Organic,51.02756892230576,Drip,2.0,West India,1620.5513784461152,Grade A,2308.771929824561,43.36253772360202
190,190,25.93081073376996,205.3884711779449,84.39066774451402,19.320622928678468,Loam,6.916075200619495,35.84966272357363,26.50787188594084,27.24743358535869,73.7733338398501,Sona Masoori,Chemical,51.15288220551378,Flood,6.0,South India,1623.0576441102758,Grade C,2312.280701754386,46.954921642139546
191,191,29.884308177301016,204.8872180451128,69.55667312231546,9.052693151985569,Sandy,5.744740778853545,27.92862310023804,31.52034800488269,17.924861484000754,56.1746678148545,Basmati,Organic,51.278195488721806,Flood,2.0,East India,1625.563909774436,Grade C,2315.7894736842104,50.48537927966128
192,192,25.99413246468948,204.38596491228068,76.50788408525682,13.671941367707078,Sandy,6.370963516292003,34.01092947593862,33.505327330817224,19.29665937309455,56.47991317456489,Jasmine,Chemical,51.40350877192982,Flood,2.0,East India,1628.0701754385964,Grade A,2319.2982456140357,50.69361059670206
193,193,33.34575402654868,203.88471177944865,79.05932062083247,5.658940438253488,Sandy,6.041351706384145,32.98007698543659,16.97949758328012,16.23841809901662,50.466716197820936,brown,Organic,51.52882205513784,Drip,3.0,Central India,1630.576441102757,Grade A,2322.80701754386,68.11906633492963
194,194,33.247230776168,203.38345864661653,89.16057729725402,20.235793638068785,Clay,7.370170169249607,36.01874284786131,33.133650864310404,17.565908533544064,76.72281065275087,Basmati,Organic,51.65413533834587,Drip,4.0,West India,1633.0827067669172,Grade C,2326.315789473684,59.92438969974585
